
popu_size,8
gene_size,8
best_one_steps::,[0 0 0 0 1 0 1 1 0]
time:,28.05946135520935
best_length:,1032.7602067673417
best_evo:,6001491.764743108
best_collision:,6
best_genom:,[0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0]
best_create_path_time:,0.6682147979736328
time:,28.05946135520935
best_length:,1022.2979203634779
best_evo:,1419.8582227270526
best_collision:,0
best_genom:,[0 1 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1]
best_create_path_time:,0.6971406936645508
time:,28.05946135520935
best_length:,1021.5678209937744
best_evo:,1362.090427991699
best_collision:,0
best_genom:,[0 1 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0]
best_create_path_time:,0.45977067947387695
time:,28.05946135520935
best_length:,1021.5678209937744
best_evo:,1248.5828923257243
best_collision:,0
best_genom:,[0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0]
best_create_path_time:,0.31615447998046875

popu_size,8
gene_size,8
best_one_steps::,[1 1 0 0 0 1 0 0 1]
time:,46.04500150680542
best_length:,1045.1516590039078
best_evo:,1887.0793843126112
best_collision:,0
best_genom:,[0 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 0 1]
best_create_path_time:,0.9425075054168701
time:,46.04500150680542
best_length:,1048.0789946418365
best_evo:,2037.9313784702376
best_collision:,0
best_genom:,[0 0 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 0 1]
best_create_path_time:,1.183835506439209
time:,46.04500150680542
best_length:,1051.3166740209117
best_evo:,1869.0074204816208
best_collision:,0
best_genom:,[0 1 0 1 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1]
best_create_path_time:,0.8038527965545654
time:,46.04500150680542
best_length:,1047.218844839184
best_evo:,1687.185916685352
best_collision:,0
best_genom:,[0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1]
best_create_path_time:,0.6303138732910156

popu_size,8
gene_size,8
best_one_steps::,[0 1 1 0 0 1 1 0 1]
time:,67.21607518196106
best_length:,1027.7120483909162
best_evo:,2112.5192105813276
best_collision:,0
best_genom:,"[1 0 0 0 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 0
 0 1 0 0 1 0 0 0]"
best_create_path_time:,1.5239267349243164
time:,67.21607518196106
best_length:,1029.5806296566595
best_evo:,2116.3601831831334
best_collision:,0
best_genom:,"[0 1 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0
 0 1 1 1 1 1 0 1]"
best_create_path_time:,1.5737969875335693
time:,67.21607518196106
best_length:,1027.6032719251127
best_evo:,1941.0284025252129
best_collision:,0
