
popu_size,8
gene_size,8
time:,1.433574914932251
gen_best_length:,853.6244234425617
gen_best_evo:,260.8296849407828
gen_best_collision:,0
gen_best_genom:,[0 1 1 0 1 0 0 0 1]
gen_best_create_path_time:,0.013979434967041016
time:,1.433574914932251
gen_best_length:,853.6244234425617
gen_best_evo:,237.1178954007116
gen_best_collision:,0
gen_best_genom:,[0 1 1 0 0 1 0 0 1]
gen_best_create_path_time:,0.010976076126098633
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,237.0317032610364
gen_best_collision:,0
gen_best_genom:,[0 0 1 1 0 1 1 0 0]
gen_best_create_path_time:,0.009974002838134766
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,284.43804391324363
gen_best_collision:,0
gen_best_genom:,[0 0 1 1 0 1 1 0 0]
gen_best_create_path_time:,0.011942386627197266
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,284.43804391324363
gen_best_collision:,0
gen_best_genom:,[0 0 1 1 0 1 1 0 0]
gen_best_create_path_time:,0.013005495071411133
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,237.0317032610364
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 1 0 0]
gen_best_create_path_time:,0.009973764419555664
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,142.21902195662182
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 1 0 0]
gen_best_create_path_time:,0.005963802337646484
time:,1.433574914932251
gen_best_length:,853.314131739731
gen_best_evo:,142.21902195662182
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 1 0 0]
gen_best_create_path_time:,0.008003950119018555
time:,1.433574914932251
best_length:,853.314131739731
best_evo:,142.21902195662182
best_collision:,0
best_genom:,[0 0 0 1 0 0 1 0 0]
best_create_path_time:,0.008003950119018555

popu_size,8
gene_size,8
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.0039882659912109375
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.005974292755126953
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.006263017654418945
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.00499725341796875
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.0049860477447509766
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
gen_best_genom:,[0 0 0 1 0 0 0 0 0]
gen_best_create_path_time:,0.005012989044189453
time:,1.0809400081634521
gen_best_length:,858.3156990426266
gen_best_evo:,95.36841100473629
gen_best_collision:,0
