
popu_size,8
gene_size,8
time:,8.545793294906616
best_length:,869.0008245518756
best_evo:,289.66694151729183
best_collision:,0
best_genom:,[0 0 1 1 0 1 0 0 1]
best_create_path_time:,0.03449726104736328

popu_size,8
gene_size,8
time:,6.9993205070495605
best_length:,824.7302162572016
best_evo:,91.63669069524462
best_collision:,0
best_genom:,[0 0 1 0 0 0 0 0 0]
best_create_path_time:,0.014960050582885742

popu_size,8
gene_size,8
time:,6.755911588668823
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 1 0 0]
best_create_path_time:,0.017437458038330078

popu_size,8
gene_size,8
time:,7.287229776382446
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.00997161865234375

popu_size,8
gene_size,8
time:,7.027563571929932
best_length:,781.3941057100886
best_evo:,86.82156730112095
best_collision:,0
best_genom:,[0 0 0 0 1 0 0 0 0]
best_create_path_time:,0.016019105911254883
""

popu_size,8
gene_size,16
time:,13.475650787353516
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.014600038528442383

popu_size,8
gene_size,16
time:,12.35131311416626
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.012204170227050781

popu_size,8
gene_size,16
time:,12.780001401901245
best_length:,784.204830732531
best_evo:,87.13387008139233
best_collision:,0
best_genom:,[0 0 0 1 0 0 0 0 0]
best_create_path_time:,0.0185394287109375

popu_size,8
gene_size,16
time:,13.46550703048706
best_length:,842.3848702408017
best_evo:,140.39747837346692
best_collision:,0
best_genom:,[0 0 0 0 0 1 0 0 1]
best_create_path_time:,0.026136398315429688

popu_size,8
gene_size,16
time:,10.730556726455688
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.007974863052368164
""

popu_size,8
gene_size,32
time:,10.053073406219482
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.004014015197753906

popu_size,8
gene_size,32
time:,12.599116802215576
best_length:,827.6733577373174
best_evo:,91.96370641525748
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 1]
best_create_path_time:,0.008976459503173828

popu_size,8
gene_size,32
time:,13.449061155319214
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.009996652603149414

popu_size,8
gene_size,32
time:,14.597992420196533
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.006010770797729492

popu_size,8
gene_size,32
time:,13.801121711730957
best_length:,784.204830732531
best_evo:,87.13387008139233
best_collision:,0
best_genom:,[0 0 0 1 0 1 0 0 0]
best_create_path_time:,0.00795292854309082
""

popu_size,8
gene_size,64
time:,25.12883734703064
best_length:,784.204830732531
best_evo:,0.0
best_collision:,0
best_genom:,[0 0 0 0 0 0 0 0 0]
best_create_path_time:,0.0050203800201416016

popu_size,8
gene_size,64
time:,23.63185429573059
