
popu_size,8
gene_size,8
best_one_steps::,[0 1 0 0 1 0 0 1 0]
time:,8.749410390853882
best_length:,1027.8418484775211
best_evo:,3001484.660447801
best_collision:,3
best_genom:,[1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0 1 1 0 1 1 1 0]
best_create_path_time:,0.16532254219055176
best_length:,1027.8418484775211
best_evo:,3001541.762772716
best_collision:,3
best_genom:,[1 0 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0]
best_create_path_time:,0.19346356391906738
best_length:,1027.8418484775211
best_evo:,3001370.45579797
best_collision:,3
best_genom:,[1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0]
best_create_path_time:,0.14396190643310547
best_length:,1027.8418484775211
best_evo:,3001199.1488232235
best_collision:,3
best_genom:,[1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0]
best_create_path_time:,0.09791827201843262

popu_size,8
gene_size,8
best_one_steps::,[0 1 0 1 0 1 0 0 1]
time:,9.255094289779663
best_length:,1038.630603920897
best_evo:,4001384.840805228
best_collision:,4
best_genom:,[1 0 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0]
best_create_path_time:,0.141632080078125
best_length:,1030.9883550874847
best_evo:,4001260.09687844
best_collision:,4
best_genom:,[0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0]
best_create_path_time:,0.10373091697692871
best_length:,1039.0872471273053
best_evo:,4001500.9038014063
best_collision:,4
best_genom:,[0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0]
best_create_path_time:,0.1813030242919922
best_length:,1038.630603920897
best_evo:,4001442.542505446
best_collision:,4
best_genom:,[0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0]
best_create_path_time:,0.18277740478515625

popu_size,8
gene_size,8
best_one_steps::,[0 0 0 1 1 1 0 0 1]
time:,11.697800397872925
best_length:,1030.8909240931007
best_evo:,4001632.2439631475
best_collision:,4
best_genom:,[1 0 0 1 1 0 1 0 1 1 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1]
best_create_path_time:,0.2497239112854004
best_length:,1041.300212092432
best_evo:,4001648.725335813
best_collision:,4
best_genom:,[1 0 0 1 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1]
best_create_path_time:,0.28055882453918457
best_length:,1041.300212092432
best_evo:,4001619.8003299218
best_collision:,4
best_genom:,[1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 1]
best_create_path_time:,0.2673814296722412
best_length:,1030.8909240931007
best_evo:,4001660.87982215
best_collision:,4
