fitness,10005540.00993474
colision,172
distances,664.8011921688425
fitness,10005540.00993474
colision,172
distances,664.8011921688425
fitness,10005540.00993474
colision,172
distances,664.8011921688425
fitness,10005540.00993474
colision,172
distances,664.8011921688425
fitness,10005540.00993474
colision,172
distances,664.8011921688425
